4	5	1	1575943200	270008087
4	6	0	1575943200	270008087
4	7	0	1575943200	270008087
4	8	0	1575943200	270008087
4	9	0	1575943200	270008087
4	14	100000	1575943200	270008087
4	15	153	1575943200	270008087
4	17	0	1575943200	270008087
4	18	0	1575943200	270008087
55	2031618	250	1575943200	979130029
55	2031617	1	1575943200	979130029
55	2031619	1000	1575943200	979130029
55	2424833	1	1575943200	69864988
55	3276823	12940	1575943200	69765090
55	3276822	12942	1575943200	69765090
55	3276808	12940	1575943200	69765090
55	3276809	0	1575943200	69765090
55	3276810	0	1575943200	69765090
55	3276807	12942	1575943200	69765090
55	3276817	0	1575943200	69765090
55	3276826	0	1575943200	69765090
55	3276827	0	1575943200	69765090
55	3276816	1	1575943200	69765090
55	3276801	1	1575943200	77145099
55	3276804	3276803	1575943200	77145099
55	5308417	1	1575943200	142868995
55	5308426	1	1575943200	142868995
55	5308419	5308419	1575943200	142868995
55	3342344	2	1575943200	187550067
55	3342354	1	1575943200	187550067
55	3342358	0	1575943200	187550067
55	3342343	2	1575943200	187550067
55	3342355	1	1575943200	187550067
55	3342361	1	1575943200	187550067
55	3342362	0	1575943200	187550067
55	3342337	1	1575943200	192835092
55	3342340	3342339	1575943200	192835092
55	2949631	29211	1575943200	249982118
55	2949122	300	1575943200	249982118
55	4784130	290	1575943200	250380992
55	2949121	1	1575943200	249982118
55	4784129	1	1575943200	250380992
55	3014658	240	1575943200	251877069
55	3014657	1	1575943200	251877069
55	3407882	550245	1575943200	339642047
55	3407880	2	1575943200	339642047
55	3407883	0	1575943200	339642047
55	3407879	2	1575943200	339642047
55	3407881	550245	1575943200	339642047
55	3407897	0	1575943200	339642047
55	3407902	0	1575943200	339642047
55	3407903	0	1575943200	339642047
55	3407896	1	1575943200	339642047
55	3407873	1	1575943200	377541065
55	3407876	3407875	1575943200	377541065
55	3211277	3211270	1575943200	388511896
55	3211280	3211270	1575943200	388511896
55	3211283	3211270	1575943200	388511896
55	3211290	1	1575943200	388511896
55	3211271	0	1575943200	388511896
55	3211291	1	1575943200	388511896
55	3211300	1	1575943200	388511896
55	3211301	0	1575943200	388511896
55	3211265	1	1575943200	393598079
55	3211276	0	1575943200	393598079
55	3211268	3211267	1575943200	393598079
55	3473453	21586	1575943200	435585975
55	3473452	21586	1575943200	435585975
55	3473431	21586	1575943200	435585975
55	3473416	21496	1575943200	435585975
55	3473417	0	1575943200	435585975
55	3473418	0	1575943200	435585975
55	3473415	21496	1575943200	435585975
55	3473425	0	1575943200	435585975
55	3473444	0	1575943200	435585975
55	3473445	0	1575943200	435585975
55	3473446	0	1575943200	435585975
55	3473456	0	1575943200	435585975
55	3473457	0	1575943200	435585975
55	3473424	1	1575943200	435585975
55	3473409	1	1575943200	437479972
55	3473412	3473411	1575943200	437479972
55	2031620	78	1575943200	979130029
55	2031621	1	1575943200	979130029
49	2752542	9759375	1575943200	702442884
49	2752550	0	1575943200	702442884
49	2162845	5163	1575943200	703439950
49	4653059	9380859	1575943200	707030057
49	4653057	1	1575943200	707030057
49	2752577	327	1575943200	747421979
49	1572888	1088	1575943200	756098985
49	1572890	273	1575943200	756098985
49	1572889	-3500	1575943200	756098985
49	1572891	-878	1575943200	756098985
49	1572908	0	1575943200	755201101
49	2162880	5	1575943200	790507078
49	2162881	65534	1575943200	790507078
49	2162883	24	1575943200	790507078
49	2162885	36	1575943200	790507078
49	2162888	65532	1575943200	790507078
49	2162889	65531	1575943200	790507078
49	2162891	44	1575943200	790507078
49	2162893	52	1575943200	790507078
49	2162730	370047912	1575943200	790008068
49	2162731	9759616	1575943200	790008068
49	2162726	9762805	1575943200	787508010
49	2162727	9756427	1575943200	790008068
49	2162692	-549147588	1575943200	790008068
49	2162695	-548605339	1575943200	790008068
49	2162698	-860749824	1575943200	790008068
49	2162699	8484068	1575943200	790008068
49	2162700	1334411264	1575943200	790008068
49	2162701	8475691	1575943200	790008068
49	2949384	263633	1575943200	799881935
49	2752524	9760505	1575943200	800281047
49	2752522	879999732	1575943200	800281047
49	2752525	879999732	1575943200	800281047
49	2752527	9760505	1575943200	800281047
49	2752520	1	1575943200	800281047
49	2752520	1	1575943200	800281047
49	2752520	0	1575943200	802474975
49	2752540	568	1575943200	809954881
49	2752541	296	1575943200	809954881
49	2949384	263634	1575943200	900511980
49	2752524	9761072	1575943200	900511980
49	2752522	990000343	1575943200	900511980
49	2752525	990000343	1575943200	900511980
49	2752527	9761072	1575943200	900511980
49	2752520	1	1575943200	900511980
49	2752520	1	1575943200	900511980
49	2752520	0	1575943200	902406930
49	2752535	314239689	1575943200	903503894
49	2752536	333760310	1575943200	903503894
49	2752531	9760633	1575943200	902406930
49	2752542	9760310	1575943200	902406930
49	2752550	15	1575943200	902406930
49	2162845	5150	1575943200	903503894
49	1572888	678	1575943200	956162929
49	1572890	170	1575943200	956162929
49	1572889	-3232	1575943200	956162929
49	1572891	-811	1575943200	956162929
49	2949384	263635	1575943201	1142978
49	2752524	9761587	1575943201	1243114
49	2752522	89999771	1575943201	1243114
49	2752523	1575943200	1575943200	900511980
49	2752523	1575943201	1575943201	1243114
49	2752525	89999771	1575943201	1243114
49	2752526	1575943201	1575943201	1243114
49	2752527	9761587	1575943201	1243114
49	2752520	1	1575943201	1243114
17	47	467115	1575943201	30807971
17	40	-26101	1575943201	30807971
17	45	42465	1575943201	30807971
17	38	-13111	1575943201	30807971
17	34	989999771	1575943201	30807971
17	33	1575943200	1575943201	30807971
17	32	162304131	1575943201	30807971
17	31	278905165	1575943201	30807971
17	30	161768303	1575943201	30807971
17	29	266088016	1575943201	30807971
17	19	1012603495	1575943201	30807971
17	18	21752848	1575943201	30807971
